order_id,customer_id,order_date,total_amount_idr,shipping_city,shipping_province,shipping_cost_idr,payment_method,order_status,promo_code,discount_amount_idr,courier
ORD000690,CUST0281,2022-12-05,308000,Pontianak,Kalimantan Barat,39798,GoPay,delivered,,,Anteraja
ORD000691,CUST0599,2025-02-06,149693,Manado,Sulawesi Utara,38206,Transfer Bank,delivered,FLASHSALE,49307,J&T
ORD000692,CUST0299,2023-04-28,59000,Manado,Sulawesi Utara,42486,GoPay,processing,,,J&T
ORD000693,CUST0620,2023-03-29,707000,Pontianak,Kalimantan Barat,37831,Transfer Bank,delivered,,,J&T
ORD000694,CUST0123,2023-04-19,1214572,Balikpapan,Kalimantan Timur,36653,GoPay,delivered,NEWUSER,48428,Anteraja
ORD000695,CUST0161,2024-05-18,145927,Depok,Jawa Barat,11935,Transfer Bank,delivered,NEWUSER,42073,J&T
ORD000696,CUST0619,2023-10-02,179000,Yogyakarta,DI Yogyakarta,18293,Transfer Bank,shipped,,,SiCepat
ORD000697,CUST0386,2024-11-09,179000,Padang,Sumatera Barat,25048,GoPay,delivered,,,Pos Indonesia
ORD000698,CUST0147,2023-05-26,149000,Jakarta,DKI Jakarta,10977,Kartu Kredit,delivered,,,SiCepat
ORD000699,CUST0548,2024-05-11,1257000,Bekasi,Jawa Barat,12613,OVO,processing,,,J&T
ORD000700,CUST0717,2025-01-22,69000,Palembang,Sumatera Selatan,30174,GoPay,delivered,,,J&T
ORD000701,CUST0778,2023-03-01,478785,Malang,Jawa Timur,15311,OVO,processing,HARBOLNAS22,20215,SiCepat
ORD000702,CUST0136,2023-11-04,339933,Jakarta,DKI Jakarta,10564,GoPay,cancelled,HARI BELANJA,18067,JNE
ORD000703,CUST0553,2023-03-03,129268,Depok,Jawa Barat,13233,OVO,shipped,SALE2024,49732,J&T
ORD000704,CUST0320,2023-01-01,859984,Palembang,Sumatera Selatan,29431,Kartu Kredit,processing,SALE2024,27016,JNE
ORD000705,CUST0448,2023-11-21,690952,Pekanbaru,Riau,28227,GoPay,delivered,HARI BELANJA,37048,Pos Indonesia
ORD000706,CUST0351,2024-06-29,247000,Tangerang,Banten,13290,Transfer Bank,delivered,,,SiCepat
ORD000707,CUST0300,2023-08-28,16953,Medan,Sumatera Utara,28609,Kartu Kredit,delivered,NEWUSER,42047,SiCepat
ORD000708,CUST0375,2024-06-30,687000,Medan,Sumatera Utara,35053,GoPay,delivered,,,J&T
ORD000709,CUST0726,2023-02-01,481801,Medan,Sumatera Utara,35247,Transfer Bank,delivered,FLASHSALE,17199,J&T
ORD000710,CUST0147,2024-01-28,279000,Jakarta,DKI Jakarta,8517,Kartu Kredit,cancelled,,,SiCepat
ORD000711,CUST0629,2023-04-09,68818,Padang,Sumatera Barat,28412,Kartu Kredit,delivered,NEWUSER,29182,J&T
ORD000712,CUST0506,2023-12-30,99000,Jakarta,DKI Jakarta,9175,QRIS,returned,,,SiCepat
ORD000713,CUST0299,2024-01-15,884324,Manado,Sulawesi Utara,35771,OVO,delivered,SALE2024,13676,JNE
ORD000714,CUST0582,2024-05-11,249000,Medan,Sumatera Utara,31466,GoPay,processing,,,J&T
ORD000715,CUST0533,2023-01-04,543592,Yogyakarta,DI Yogyakarta,14133,Kartu Kredit,processing,NEWUSER,23408,JNE
ORD000716,CUST0771,2023-08-22,378000,Yogyakarta,DI Yogyakarta,13187,QRIS,delivered,,,Anteraja
ORD000717,CUST0391,2022-06-21,627547,Pontianak,Kalimantan Barat,37938,QRIS,cancelled,HARBOLNAS22,17453,Anteraja
ORD000718,CUST0193,2022-10-12,1015392,Medan,Sumatera Utara,26533,QRIS,cancelled,HARI BELANJA,32608,J&T
ORD000719,CUST0544,2024-12-21,442141,Manado,Sulawesi Utara,32799,Transfer Bank,delivered,MEMBER10,25859,J&T
ORD000720,CUST0066,2023-07-29,464915,Malang,Jawa Timur,14621,OVO,processing,FLASHSALE,33085,JNE
ORD000721,CUST0518,2022-01-20,299000,Manado,Sulawesi Utara,33689,QRIS,delivered,,,J&T
ORD000722,CUST0563,2023-02-20,604187,Yogyakarta,DI Yogyakarta,16789,Kartu Kredit,shipped,FLASHSALE,43813,J&T
ORD000723,CUST0399,2023-09-14,44697,Banjarmasin,Kalimantan Selatan,37318,OVO,processing,WEEKEND25,14303,J&T
ORD000724,CUST0488,2024-12-11,528000,Bekasi,Jawa Barat,13393,Transfer Bank,delivered,,,J&T
ORD000725,CUST0253,2023-04-08,79000,Banjarmasin,Kalimantan Selatan,37720,Kartu Kredit,delivered,,,JNE
ORD000726,CUST0718,2023-09-02,1472598,Pontianak,Kalimantan Barat,33410,GoPay,delivered,FLASHSALE,23402,J&T
ORD000727,CUST0162,2025-02-06,299000,Manado,Sulawesi Utara,38295,GoPay,delivered,,,SiCepat
ORD000728,CUST0728,2022-06-05,498000,Tangerang,Banten,11456,GoPay,returned,,,JNE
ORD000729,CUST0740,2024-11-15,49000,Denpasar,Bali,23666,OVO,shipped,,,JNE
ORD000730,CUST0774,2022-09-10,1182565,Padang,Sumatera Barat,26101,OVO,delivered,HARI BELANJA,15435,J&T
ORD000731,CUST0150,2022-03-23,628000,Makassar,Sulawesi Selatan,33169,Transfer Bank,delivered,,,JNE
ORD000732,CUST0679,2023-08-04,349000,Padang,Sumatera Barat,37667,QRIS,shipped,,,J&T
ORD000733,CUST0386,2023-10-14,567000,Padang,Sumatera Barat,30533,GoPay,delivered,,,JNE
ORD000734,CUST0017,2022-12-12,408025,Surabaya,Jawa Timur,14306,QRIS,returned,RAMADAN23,47975,J&T
ORD000735,CUST0078,2024-04-20,342586,Bandung,Jawa Barat,13757,Transfer Bank,shipped,RAMADAN23,15414,J&T
ORD000736,CUST0337,2022-12-04,121853,Balikpapan,Kalimantan Timur,36503,OVO,cancelled,NEWUSER,27147,J&T
ORD000737,CUST0480,2025-02-28,98000,Pekanbaru,Riau,25330,Transfer Bank,delivered,,,J&T
ORD000738,CUST0111,2023-07-16,1055497,Pontianak,Kalimantan Barat,41405,Transfer Bank,delivered,SALE2024,11503,Anteraja
ORD000739,CUST0213,2022-08-23,206360,Medan,Sumatera Utara,35770,GoPay,delivered,SALE2024,42640,SiCepat
ORD000740,CUST0686,2022-01-02,618000,Makassar,Sulawesi Selatan,30340,GoPay,shipped,,,JNE
ORD000741,CUST0347,2023-03-16,89000,Depok,Jawa Barat,10662,OVO,cancelled,,,SiCepat
ORD000742,CUST0672,2025-02-20,59000,Malang,Jawa Timur,20820,Kartu Kredit,processing,,,JNE
ORD000743,CUST0610,2024-02-18,581775,Depok,Jawa Barat,9933,OVO,processing,MEMBER10,14225,J&T
ORD000744,CUST0344,2024-10-25,948000,Bekasi,Jawa Barat,9414,OVO,delivered,,,Anteraja
ORD000745,CUST0175,2024-11-01,648000,Palembang,Sumatera Selatan,23349,Transfer Bank,delivered,,,SiCepat
ORD000746,CUST0263,2024-01-28,399000,Palembang,Sumatera Selatan,33760,Transfer Bank,returned,,,Anteraja
ORD000747,CUST0691,2024-04-01,129000,Bogor,Jawa Barat,14073,QRIS,shipped,,,SiCepat
ORD000748,CUST0128,2024-03-22,1427000,Banjarmasin,Kalimantan Selatan,31813,GoPay,delivered,,,Anteraja
ORD000749,CUST0101,2024-08-13,1156000,Makassar,Sulawesi Selatan,40783,GoPay,processing,,,JNE
ORD000750,CUST0407,2024-11-06,158000,Pontianak,Kalimantan Barat,34578,Transfer Bank,delivered,,,J&T
ORD000751,CUST0584,2024-04-15,938938,Tangerang,Banten,9701,QRIS,returned,MEMBER10,48062,J&T
ORD000752,CUST0598,2023-06-19,1647000,Depok,Jawa Barat,10110,GoPay,shipped,,,J&T
ORD000753,CUST0390,2023-09-27,598000,Bandung,Jawa Barat,14563,GoPay,shipped,,,JNE
ORD000754,CUST0298,2022-08-04,436791,Depok,Jawa Barat,11700,GoPay,delivered,RAMADAN23,30209,J&T
ORD000755,CUST0539,2023-01-28,279000,Balikpapan,Kalimantan Timur,42679,Transfer Bank,shipped,,,JNE
ORD000756,CUST0504,2023-08-02,316633,Pontianak,Kalimantan Barat,38527,Transfer Bank,delivered,WEEKEND25,12367,JNE
ORD000757,CUST0506,2023-10-25,1054184,Depok,Jawa Barat,13921,GoPay,returned,HARI BELANJA,22816,JNE
ORD000758,CUST0021,2025-02-26,147000,Medan,Sumatera Utara,31306,OVO,delivered,,,JNE
ORD000759,CUST0296,2025-02-16,249000,Bandung,Jawa Barat,12269,GoPay,cancelled,,,Pos Indonesia
ORD000760,CUST0262,2022-07-18,279000,Semarang,Jawa Tengah,14964,OVO,delivered,,,J&T
ORD000761,CUST0563,2025-02-12,797000,Banjarmasin,Kalimantan Selatan,31254,OVO,cancelled,,,J&T
ORD000762,CUST0440,2024-07-27,178000,Malang,Jawa Timur,17556,QRIS,processing,,,J&T
ORD000763,CUST0485,2023-08-01,298871,Pontianak,Kalimantan Barat,32763,Transfer Bank,processing,WEEKEND25,49129,SiCepat
ORD000764,CUST0708,2023-09-02,149000,Medan,Sumatera Utara,37503,OVO,delivered,,,SiCepat
ORD000765,CUST0411,2023-12-27,758702,Surabaya,Jawa Timur,15750,Transfer Bank,delivered,HARI BELANJA,19298,Pos Indonesia
ORD000766,CUST0605,2023-11-26,268682,Jakarta,DKI Jakarta,8989,OVO,delivered,SALE2024,10318,J&T
ORD000767,CUST0308,2025-01-22,499000,Denpasar,Bali,29213,Transfer Bank,delivered,,,JNE
ORD000768,CUST0704,2024-04-27,351245,Bandung,Jawa Barat,14026,OVO,processing,FLASHSALE,47755,J&T
ORD000769,CUST0030,2023-03-13,493363,Pekanbaru,Riau,29548,Kartu Kredit,delivered,NEWUSER,44637,J&T
ORD000770,CUST0198,2024-11-12,877000,Malang,Jawa Timur,16803,QRIS,delivered,,,SiCepat
ORD000771,CUST0353,2024-06-25,45907,Balikpapan,Kalimantan Timur,41282,GoPay,delivered,HARI BELANJA,23093,SiCepat
ORD000772,CUST0254,2023-07-04,1086000,Makassar,Sulawesi Selatan,43858,Transfer Bank,delivered,,,J&T
ORD000773,CUST0539,2022-11-15,119000,Balikpapan,Kalimantan Timur,30231,OVO,cancelled,,,J&T
ORD000774,CUST0241,2025-02-03,129000,Depok,Jawa Barat,13047,QRIS,delivered,,,JNE
ORD000775,CUST0694,2024-07-15,698000,Jakarta,DKI Jakarta,11292,Transfer Bank,delivered,,,SiCepat
ORD000776,CUST0570,2024-01-10,94997,Makassar,Sulawesi Selatan,43929,QRIS,shipped,MEMBER10,34003,SiCepat
ORD000777,CUST0048,2024-03-18,129000,Pekanbaru,Riau,33835,Transfer Bank,delivered,,,JNE
ORD000778,CUST0621,2024-02-23,636000,Malang,Jawa Timur,18837,Transfer Bank,delivered,,,JNE
ORD000779,CUST0087,2024-11-21,149354,Manado,Sulawesi Utara,39926,GoPay,shipped,HARI BELANJA,49646,JNE
ORD000780,CUST0130,2023-06-26,149000,Manado,Sulawesi Utara,39404,Transfer Bank,delivered,,,JNE
ORD000781,CUST0501,2023-10-05,348000,Bogor,Jawa Barat,14863,GoPay,delivered,,,Anteraja
ORD000782,CUST0792,2022-03-19,957000,Palembang,Sumatera Selatan,29392,GoPay,delivered,,,JNE
ORD000783,CUST0182,2022-11-13,837000,Bekasi,Jawa Barat,13265,Transfer Bank,delivered,,,SiCepat
ORD000784,CUST0049,2023-01-09,578000,Manado,Sulawesi Utara,44793,OVO,delivered,,,J&T
ORD000785,CUST0246,2024-09-17,149000,Depok,Jawa Barat,9618,Kartu Kredit,processing,,,SiCepat
ORD000786,CUST0103,2023-05-13,532968,Jakarta,DKI Jakarta,10234,GoPay,delivered,NEWUSER,15032,JNE
ORD000787,CUST0771,2024-09-04,546000,Yogyakarta,DI Yogyakarta,18219,GoPay,delivered,,,JNE
ORD000788,CUST0478,2024-10-23,449000,Palembang,Sumatera Selatan,29964,GoPay,delivered,,,JNE
ORD000789,CUST0800,2022-08-30,292697,Padang,Sumatera Barat,25870,GoPay,delivered,FLASHSALE,15303,J&T
ORD000790,CUST0784,2022-10-25,413475,Tangerang,Banten,11169,Kartu Kredit,delivered,FLASHSALE,35525,JNE
ORD000791,CUST0118,2024-08-14,479734,Bekasi,Jawa Barat,10935,GoPay,shipped,FLASHSALE,36266,SiCepat
ORD000792,CUST0110,2022-07-25,399000,Padang,Sumatera Barat,32911,Transfer Bank,delivered,,,J&T
ORD000793,CUST0538,2023-05-27,1496000,Yogyakarta,DI Yogyakarta,18975,Transfer Bank,shipped,,,Anteraja
ORD000794,CUST0391,2023-07-07,54451,Pontianak,Kalimantan Barat,28013,Transfer Bank,shipped,RAMADAN23,34549,JNE
ORD000795,CUST0191,2023-04-04,852700,Denpasar,Bali,28714,OVO,delivered,WEEKEND25,45300,Anteraja
ORD000796,CUST0579,2023-09-29,412684,Palembang,Sumatera Selatan,22357,Transfer Bank,delivered,NEWUSER,36316,SiCepat
ORD000797,CUST0747,2023-02-25,1398684,Palembang,Sumatera Selatan,24967,OVO,delivered,HARBOLNAS22,27316,Pos Indonesia
ORD000798,CUST0052,2023-11-05,409749,Semarang,Jawa Tengah,12671,GoPay,delivered,RAMADAN23,39251,J&T
ORD000799,CUST0714,2024-07-21,297661,Medan,Sumatera Utara,38555,GoPay,shipped,HARI BELANJA,49339,J&T
ORD000800,CUST0059,2023-03-04,547000,Balikpapan,Kalimantan Timur,31808,Transfer Bank,cancelled,,,SiCepat
ORD000801,CUST0010,2023-08-07,946000,Manado,Sulawesi Utara,43218,Kartu Kredit,cancelled,,,J&T
ORD000802,CUST0361,2023-03-24,54558,Bogor,Jawa Barat,10846,GoPay,delivered,NEWUSER,44442,J&T
ORD000803,CUST0707,2024-11-19,361081,Surabaya,Jawa Timur,15210,GoPay,cancelled,RAMADAN23,37919,SiCepat
ORD000804,CUST0506,2023-11-23,676653,Pekanbaru,Riau,28373,Transfer Bank,returned,HARBOLNAS22,30347,JNE
ORD000805,CUST0706,2024-01-08,428000,Malang,Jawa Timur,15338,OVO,shipped,,,J&T
ORD000806,CUST0241,2024-10-18,482064,Depok,Jawa Barat,10013,Transfer Bank,cancelled,FLASHSALE,16936,Pos Indonesia
ORD000807,CUST0449,2024-02-27,996000,Manado,Sulawesi Utara,44120,Transfer Bank,delivered,,,Anteraja
ORD000808,CUST0109,2024-03-23,527000,Malang,Jawa Timur,20644,Transfer Bank,shipped,,,J&T
ORD000809,CUST0569,2023-04-04,198000,Pekanbaru,Riau,25565,Kartu Kredit,shipped,,,JNE
ORD000810,CUST0637,2022-10-14,640948,Makassar,Sulawesi Selatan,35011,GoPay,processing,SALE2024,17052,J&T
ORD000811,CUST0472,2023-04-11,99000,Manado,Sulawesi Utara,44458,QRIS,delivered,,,J&T
ORD000812,CUST0197,2025-02-01,477000,Depok,Jawa Barat,10114,Transfer Bank,shipped,,,SiCepat
ORD000813,CUST0097,2024-09-29,766000,Makassar,Sulawesi Selatan,41826,Transfer Bank,processing,,,J&T
ORD000814,CUST0665,2024-05-09,308216,Surabaya,Jawa Timur,16528,Kartu Kredit,delivered,MEMBER10,38784,SiCepat
ORD000815,CUST0422,2023-02-04,1157000,Makassar,Sulawesi Selatan,38433,GoPay,delivered,,,J&T
ORD000816,CUST0724,2022-04-15,916000,Surabaya,Jawa Timur,14548,Kartu Kredit,delivered,,,SiCepat
ORD000817,CUST0028,2024-06-13,10638,Pontianak,Kalimantan Barat,32377,Transfer Bank,delivered,WEEKEND25,38362,Pos Indonesia
ORD000818,CUST0598,2024-07-20,29100,Depok,Jawa Barat,10375,OVO,delivered,NEWUSER,49900,J&T
ORD000819,CUST0694,2022-10-26,329000,Jakarta,DKI Jakarta,11252,GoPay,delivered,,,SiCepat
ORD000820,CUST0525,2024-05-14,360415,Bogor,Jawa Barat,12456,OVO,delivered,WEEKEND25,38585,JNE
ORD000821,CUST0627,2023-01-17,536000,Balikpapan,Kalimantan Timur,43244,GoPay,delivered,,,JNE
ORD000822,CUST0352,2022-05-07,2695000,Makassar,Sulawesi Selatan,43645,Transfer Bank,cancelled,,,JNE
ORD000823,CUST0492,2024-01-08,178000,Pekanbaru,Riau,31913,Kartu Kredit,delivered,,,J&T
ORD000824,CUST0337,2022-08-04,349000,Banjarmasin,Kalimantan Selatan,31299,Transfer Bank,processing,,,SiCepat
ORD000825,CUST0218,2025-02-24,292224,Jakarta,DKI Jakarta,10642,GoPay,delivered,HARBOLNAS22,36776,Pos Indonesia
ORD000826,CUST0718,2022-12-28,129000,Jakarta,DKI Jakarta,11572,Kartu Kredit,cancelled,,,J&T
ORD000827,CUST0083,2022-04-26,87649,Pontianak,Kalimantan Barat,41043,QRIS,shipped,WEEKEND25,31351,Anteraja
ORD000828,CUST0001,2024-02-18,302887,Semarang,Jawa Tengah,15460,QRIS,shipped,NEWUSER,34113,J&T
ORD000829,CUST0626,2024-07-19,1057000,Jakarta,DKI Jakarta,8076,Kartu Kredit,returned,,,JNE
ORD000830,CUST0235,2023-05-02,329000,Tangerang,Banten,11165,QRIS,processing,,,J&T
ORD000831,CUST0457,2022-01-28,19284,Malang,Jawa Timur,14456,QRIS,shipped,WEEKEND25,29716,JNE
ORD000832,CUST0527,2025-01-21,922534,Malang,Jawa Timur,20192,Transfer Bank,shipped,FLASHSALE,24466,J&T
ORD000833,CUST0020,2024-02-01,379339,Bandung,Jawa Barat,11157,GoPay,delivered,FLASHSALE,19661,SiCepat
ORD000834,CUST0726,2023-06-17,50568,Medan,Sumatera Utara,32779,Transfer Bank,delivered,MEMBER10,28432,J&T
ORD000835,CUST0217,2024-05-13,114701,Denpasar,Bali,29793,GoPay,shipped,NEWUSER,34299,JNE
ORD000836,CUST0451,2024-02-16,79000,Manado,Sulawesi Utara,44169,QRIS,delivered,,,JNE
ORD000837,CUST0473,2023-07-06,299000,Banjarmasin,Kalimantan Selatan,30226,GoPay,cancelled,,,J&T
ORD000838,CUST0568,2025-02-27,504532,Bekasi,Jawa Barat,13061,QRIS,cancelled,FLASHSALE,22468,SiCepat
ORD000839,CUST0457,2024-05-29,37524,Jakarta,DKI Jakarta,11941,Kartu Kredit,delivered,SALE2024,11476,J&T
ORD000840,CUST0492,2023-06-03,420581,Pekanbaru,Riau,29293,GoPay,delivered,HARBOLNAS22,47419,JNE
ORD000841,CUST0285,2024-07-12,987000,Bekasi,Jawa Barat,13147,Transfer Bank,shipped,,,SiCepat
ORD000842,CUST0671,2024-06-08,149000,Malang,Jawa Timur,15476,QRIS,cancelled,,,JNE
ORD000843,CUST0688,2024-01-09,1946000,Malang,Jawa Timur,21007,QRIS,shipped,,,JNE
ORD000844,CUST0080,2022-12-25,149000,Bogor,Jawa Barat,14650,OVO,delivered,,,J&T
ORD000845,CUST0515,2023-08-26,69000,Depok,Jawa Barat,12492,Transfer Bank,shipped,,,J&T
ORD000846,CUST0419,2024-11-01,514516,Medan,Sumatera Utara,32562,OVO,delivered,WEEKEND25,32484,SiCepat
ORD000847,CUST0615,2024-01-17,250272,Semarang,Jawa Tengah,12555,Transfer Bank,delivered,WEEKEND25,28728,JNE
ORD000848,CUST0018,2023-08-22,364353,Manado,Sulawesi Utara,40765,GoPay,cancelled,WEEKEND25,34647,JNE
ORD000849,CUST0034,2023-05-15,387826,Semarang,Jawa Tengah,16520,OVO,delivered,SALE2024,10174,J&T
ORD000850,CUST0193,2023-05-10,583621,Medan,Sumatera Utara,39699,OVO,shipped,FLASHSALE,15379,Anteraja
ORD000851,CUST0551,2025-02-14,69000,Banjarmasin,Kalimantan Selatan,36141,GoPay,delivered,,,JNE
ORD000852,CUST0009,2022-09-12,680206,Semarang,Jawa Tengah,15427,Kartu Kredit,delivered,SALE2024,17794,JNE
ORD000853,CUST0501,2024-06-11,1351999,Pontianak,Kalimantan Barat,28948,Kartu Kredit,delivered,FLASHSALE,44001,SiCepat
ORD000854,CUST0114,2023-06-25,358000,Tangerang,Banten,10762,GoPay,cancelled,,,JNE
ORD000855,CUST0561,2024-01-24,399000,Yogyakarta,DI Yogyakarta,14606,QRIS,delivered,,,JNE
ORD000856,CUST0178,2023-03-04,248655,Yogyakarta,DI Yogyakarta,16030,OVO,shipped,NEWUSER,29345,JNE
ORD000857,CUST0093,2025-02-24,874561,Bandung,Jawa Barat,11610,Transfer Bank,delivered,HARBOLNAS22,22439,SiCepat
ORD000858,CUST0061,2024-05-01,848000,Bekasi,Jawa Barat,13364,Transfer Bank,shipped,,,Anteraja
ORD000859,CUST0328,2023-12-27,29736,Makassar,Sulawesi Selatan,33889,OVO,delivered,RAMADAN23,19264,Pos Indonesia
ORD000860,CUST0417,2025-02-11,648000,Medan,Sumatera Utara,31831,GoPay,delivered,,,SiCepat
ORD000861,CUST0392,2025-02-23,478000,Pontianak,Kalimantan Barat,28282,Transfer Bank,processing,,,SiCepat
ORD000862,CUST0127,2023-03-14,738241,Makassar,Sulawesi Selatan,32489,OVO,shipped,NEWUSER,27759,J&T
ORD000863,CUST0509,2024-12-03,678000,Manado,Sulawesi Utara,32182,GoPay,delivered,,,SiCepat
ORD000864,CUST0051,2024-03-05,352530,Yogyakarta,DI Yogyakarta,18287,OVO,cancelled,NEWUSER,46470,JNE
ORD000865,CUST0475,2025-01-20,178000,Palembang,Sumatera Selatan,26837,GoPay,cancelled,,,SiCepat
ORD000866,CUST0024,2024-03-30,196733,Makassar,Sulawesi Selatan,38454,GoPay,processing,MEMBER10,41267,JNE
ORD000867,CUST0270,2023-07-23,748000,Bekasi,Jawa Barat,9341,OVO,delivered,,,Anteraja
ORD000868,CUST0210,2022-07-11,558000,Bandung,Jawa Barat,12903,GoPay,delivered,,,J&T
ORD000869,CUST0391,2023-12-30,682221,Pontianak,Kalimantan Barat,41591,Transfer Bank,delivered,HARBOLNAS22,15779,SiCepat
ORD000870,CUST0101,2024-04-18,398000,Semarang,Jawa Tengah,14289,GoPay,delivered,,,SiCepat
ORD000871,CUST0220,2024-04-11,1386000,Medan,Sumatera Utara,36813,OVO,cancelled,,,J&T
ORD000872,CUST0316,2022-12-25,432907,Depok,Jawa Barat,12765,Kartu Kredit,shipped,FLASHSALE,16093,Pos Indonesia
ORD000873,CUST0754,2023-04-21,1153350,Tangerang,Banten,13623,GoPay,delivered,WEEKEND25,44650,SiCepat
ORD000874,CUST0767,2024-06-13,482467,Palembang,Sumatera Selatan,24445,OVO,delivered,RAMADAN23,44533,SiCepat
ORD000875,CUST0224,2023-06-07,707000,Depok,Jawa Barat,13177,GoPay,delivered,,,SiCepat
ORD000876,CUST0626,2025-02-11,307000,Palembang,Sumatera Selatan,29858,QRIS,shipped,,,J&T
ORD000877,CUST0331,2024-11-26,329000,Depok,Jawa Barat,13912,OVO,cancelled,,,SiCepat
ORD000878,CUST0090,2025-01-23,1098000,Bandung,Jawa Barat,14313,GoPay,cancelled,,,Anteraja
ORD000879,CUST0668,2022-10-20,497000,Padang,Sumatera Barat,28213,GoPay,delivered,,,J&T
ORD000880,CUST0627,2023-09-20,1162048,Balikpapan,Kalimantan Timur,41839,Transfer Bank,processing,RAMADAN23,35952,J&T
ORD000881,CUST0197,2024-02-25,249000,Depok,Jawa Barat,13715,GoPay,shipped,,,JNE
ORD000882,CUST0763,2023-11-20,625000,Surabaya,Jawa Timur,15125,GoPay,delivered,,,SiCepat
ORD000883,CUST0035,2023-04-07,179000,Balikpapan,Kalimantan Timur,30082,Transfer Bank,cancelled,,,Anteraja
ORD000884,CUST0409,2023-12-16,107245,Bekasi,Jawa Barat,11833,GoPay,delivered,WEEKEND25,41755,Anteraja
ORD000885,CUST0274,2025-02-21,74220,Surabaya,Jawa Timur,16061,Transfer Bank,shipped,SALE2024,44780,SiCepat
ORD000886,CUST0358,2023-12-21,357000,Makassar,Sulawesi Selatan,43156,GoPay,shipped,,,JNE
ORD000887,CUST0665,2024-04-18,391939,Surabaya,Jawa Timur,12160,OVO,delivered,FLASHSALE,36061,Anteraja
ORD000888,CUST0490,2024-05-10,941448,Pontianak,Kalimantan Barat,28041,GoPay,shipped,HARI BELANJA,34552,SiCepat
ORD000889,CUST0380,2022-10-22,354921,Malang,Jawa Timur,16448,Transfer Bank,delivered,SALE2024,44079,SiCepat
ORD000890,CUST0778,2024-04-17,298000,Malang,Jawa Timur,16755,OVO,delivered,,,J&T
ORD000891,CUST0038,2023-06-11,179000,Bekasi,Jawa Barat,11157,OVO,shipped,,,SiCepat
ORD000892,CUST0105,2023-07-26,564340,Padang,Sumatera Barat,26307,OVO,processing,RAMADAN23,32660,JNE
ORD000893,CUST0216,2023-08-15,496000,Jakarta,DKI Jakarta,8208,OVO,delivered,,,Anteraja
ORD000894,CUST0270,2023-02-27,26547,Denpasar,Bali,31374,GoPay,delivered,NEWUSER,32453,J&T
ORD000895,CUST0277,2024-12-21,179000,Malang,Jawa Timur,14780,GoPay,delivered,,,SiCepat
ORD000896,CUST0550,2023-06-12,427000,Depok,Jawa Barat,13768,Kartu Kredit,processing,,,J&T
ORD000897,CUST0046,2023-09-25,849144,Medan,Sumatera Utara,37725,Transfer Bank,delivered,WEEKEND25,48856,JNE
ORD000898,CUST0456,2024-02-09,815265,Makassar,Sulawesi Selatan,38072,OVO,delivered,FLASHSALE,12735,SiCepat
ORD000899,CUST0531,2024-08-31,56953,Banjarmasin,Kalimantan Selatan,39696,Kartu Kredit,delivered,FLASHSALE,12047,J&T
ORD000900,CUST0675,2024-02-15,449000,Pontianak,Kalimantan Barat,34278,GoPay,processing,,,JNE
ORD000901,CUST0542,2023-11-04,536000,Semarang,Jawa Tengah,17764,Transfer Bank,shipped,,,J&T
ORD000902,CUST0412,2024-06-07,309217,Depok,Jawa Barat,12987,QRIS,delivered,HARBOLNAS22,39783,SiCepat
ORD000903,CUST0132,2022-09-07,65912,Depok,Jawa Barat,9699,QRIS,delivered,NEWUSER,13088,J&T
ORD000904,CUST0619,2023-05-06,657000,Yogyakarta,DI Yogyakarta,15537,QRIS,delivered,,,J&T
ORD000905,CUST0453,2024-02-23,547000,Malang,Jawa Timur,21891,Transfer Bank,shipped,,,Anteraja
ORD000906,CUST0374,2024-03-13,1136000,Banjarmasin,Kalimantan Selatan,30852,QRIS,delivered,,,Anteraja
ORD000907,CUST0070,2022-09-28,1047000,Balikpapan,Kalimantan Timur,36395,GoPay,delivered,,,JNE
ORD000908,CUST0171,2022-11-22,229000,Pekanbaru,Riau,24606,Kartu Kredit,delivered,,,JNE
ORD000909,CUST0342,2024-05-13,662114,Bekasi,Jawa Barat,12698,QRIS,shipped,RAMADAN23,44886,JNE
ORD000910,CUST0682,2024-12-11,847000,Bandung,Jawa Barat,13129,QRIS,delivered,,,Pos Indonesia
ORD000911,CUST0103,2024-04-15,337134,Bogor,Jawa Barat,14202,GoPay,delivered,SALE2024,20866,SiCepat
ORD000912,CUST0029,2025-02-22,89000,Yogyakarta,DI Yogyakarta,14624,Transfer Bank,delivered,,,JNE
ORD000913,CUST0399,2022-01-17,229000,Banjarmasin,Kalimantan Selatan,40742,GoPay,delivered,,,Anteraja
ORD000914,CUST0681,2023-02-18,276841,Surabaya,Jawa Timur,15809,GoPay,shipped,WEEKEND25,22159,J&T
ORD000915,CUST0097,2023-01-10,977394,Makassar,Sulawesi Selatan,43853,GoPay,delivered,NEWUSER,20606,SiCepat
ORD000916,CUST0397,2024-11-11,297000,Balikpapan,Kalimantan Timur,34205,OVO,delivered,,,JNE
ORD000917,CUST0624,2024-07-26,707000,Manado,Sulawesi Utara,32543,QRIS,shipped,,,SiCepat
ORD000918,CUST0723,2025-02-22,166556,Medan,Sumatera Utara,34049,Transfer Bank,cancelled,WEEKEND25,40444,J&T
